ratio_pitch,ratio_top_diameter,ratio_a,ratio_b,amplitude_rel,n_undulations,_imperfection_rad,status,converged,riks_converged,stabilization_energy_ratio,sigma_peak,sigma_eig,energy_absorbed,lb_coilable,riks_strain,max_local_strain,feasible,slenderness,local_slenderness,ring_passthrough,mcs_at_peak,mls_full,strain_bound_applied,timed_out,total_material_volume_mm3,serpentine_out_of_plane_fraction,serpentine_apex_u1_range_mm,serpentine_apex_u2_range_mm,self_clearance_min_mm,_delegation_id,_source,_ts,_wall_ms,riks_odb_hash,note
1.0191054183989765,0.2137184618040919,0.0147339013367891,0.0180421034712344,0.0551837081834673,2.0,,ok,1,1.0,0.0,1.0996662038497544,1.2738337231893724,0.3118177441616985,1,0.2958212003251625,0.0198007207363843,0,28.242422509764296,26.42289719289676,0.0,0.0856213157736016,0.058067787438631,per_frame,0,3250.9125211592263,0.1976821247195493,4.635834217071533,18.81511878967285,6.271078335781056,D005,supercompressible-material,2026-08-26T03:03:08+00:00,249430.32,41fe205c591340eabb8fef7e6d9f325f,
0.8804204316809773,0.4671919528394937,0.0127654877677559,0.0278952527418732,0.0216707777976989,2.0,,ok,0,0.0,0.0,2.2487956865016567,2.7041061451085384,0.5082041757881339,1,0.2590353305671942,0.0194322690367698,0,15.780829086366149,32.4799751764794,0.0,0.0337991600533157,0.0385939851403236,per_frame,0,3762.1756918748015,0.1432376228202997,3.0353305339813232,18.15554428100586,23.73581654876564,D005,supercompressible-material,2026-08-26T03:03:15+00:00,194611.673,8d7a4d913f33435fa54d49739476d27d,SALVAGED from a partial (non-converged) ODB: stage2 failed: RuntimeError('Abaqus job SUPERCOMPRESSIBLE_RIKS completed with solver errors in its .msg file: ***ERROR: TOO MANY ATTEMPTS MADE FOR THIS INCREMENT; ***ERROR: THE ANALYSIS HAS BEEN TERMINATED DUE TO PREVIOUS ERRORS. ALL OUTPUT')
0.9749325131997466,0.3218977952376008,0.0123673876421526,0.0477305998001247,0.0314878738764673,2.0,,ok,0,0.0,0.0,3.131394552434483,3.796970087672887,0.8882054004244115,1,0.3647466525651165,0.0195160005241632,0,10.21286676976976,16.019506838423105,0.0,0.0302097127782428,0.0290341489017009,per_frame,0,6906.065060620735,0.1646225168974071,3.744430303573608,19.001123428344727,27.5806963163973,D005,supercompressible-material,2026-08-26T03:03:18+00:00,259575.135,87e9699444e8413395556701703040b4,SALVAGED from a partial (non-converged) ODB: stage2 failed: RuntimeError('Abaqus job SUPERCOMPRESSIBLE_RIKS completed with solver errors in its .msg file: ***ERROR: TOO MANY ATTEMPTS MADE FOR THIS INCREMENT; ***ERROR: THE ANALYSIS HAS BEEN TERMINATED DUE TO PREVIOUS ERRORS. ALL OUTPUT')
1.1696286857128144,0.3149080764502286,0.0071351283639669,0.0300438269367441,0.0564620442595332,2.0,,ok,0,,,,0.3280374363055673,,0,0.0,1.0,0,19.465374503977337,20.42793350887803,,,,,0,3008.7513584034004,,,,,D005,supercompressible-material,2026-08-26T03:03:19+00:00,13311.563,,not coilable (Stage 2 not run)
1.1444187738001346,0.3766209416091442,0.0194364345232024,0.0223701998870819,0.0483384019229561,3.0,,ok,0,0.0,0.0,3.961634058406686,4.289119613031184,0.5631607448586746,1,0.1489863343118314,0.0198884606361389,0,25.5790913710386,13.635326426102228,0.0,0.0779931711470932,0.0682626217603683,per_frame,0,5971.077170293473,0.1187121221860586,1.8845338821411133,13.990288734436035,11.295955439559222,D005,supercompressible-material,2026-08-26T03:03:24+00:00,266202.142,2f62f5efb77f4ecca31f0743ab7a49bb,SALVAGED from a partial (non-converged) ODB: stage2 failed: RuntimeError('Abaqus job SUPERCOMPRESSIBLE_RIKS completed with solver errors in its .msg file: ***ERROR: TOO MANY ATTEMPTS MADE FOR THIS INCREMENT; ***ERROR: THE ANALYSIS HAS BEEN TERMINATED DUE TO PREVIOUS ERRORS. ALL OUTPUT')
0.98672077502124,0.3226605769246816,0.0084331927020102,0.0157396582933142,0.0254742905776947,2.0,,ok,0,0.0,0.0,0.2707612662473782,0.320678111736998,0.0104619946970991,1,0.0415180915751136,0.0031371337827295,0,31.345050719441875,61.50797223983006,0.0,0.0391547045099558,0.0031371337827295,per_frame,0,1571.6753512239268,0.0718137049518537,0.4316369295120239,5.578872203826904,55.222014011627785,D005,supercompressible-material,2026-08-26T03:04:05+00:00,121812.831,60bebc640de7419996ad700fac915067,SALVAGED from a partial (non-converged) ODB: stage2 failed: RuntimeError('Abaqus job SUPERCOMPRESSIBLE_RIKS completed with solver errors in its .msg file: ***ERROR: TOO MANY ATTEMPTS MADE FOR THIS INCREMENT; ***ERROR: THE ANALYSIS HAS BEEN TERMINATED DUE TO PREVIOUS ERRORS. ALL OUTPUT')
0.8982274802867323,0.5039579775184393,0.00954112532828,0.0331283631175756,0.0445223983097821,2.0,,ok,0,,,,1.3934757990763198,,0,0.0,1.0,0,13.556774252607037,13.855889468889169,,,,,0,3406.9609997676293,,,,,D005,supercompressible-material,2026-08-26T03:04:18+00:00,11746.407,,not coilable (Stage 2 not run)
1.0679395698942242,0.2589116457849741,0.0042581141367554,0.0492874322878196,0.0313735001441091,2.0,,ok,0,,,,0.1330747530839034,,0,0.0,1.0,0,10.833791905184542,18.68247690257364,,,,,0,2689.561109523884,,,,,D005,supercompressible-material,2026-08-26T03:04:18+00:00,12248.666,,not coilable (Stage 2 not run)
0.6847772969398647,0.4660691242665052,0.0137618963308632,0.0161089477594941,0.063038465026766,2.0,,ok,1,1.0,0.0,1.0311488222110128,1.2633507176043863,0.2283912616458862,1,0.2329365467083881,0.0198566373437643,0,21.25456321429421,11.696775844026456,0.0,0.0852630862052451,0.0967379882931709,per_frame,0,1821.6966281055888,0.1776218613342393,2.318716287612915,10.735511779785156,20.78345443114133,D005,supercompressible-material,2026-08-26T03:04:28+00:00,207749.046,1618e09f48814b988b36064cd69dbf10,
0.6406433594413101,0.4375584494322538,0.0181863565910607,0.0307253163354471,0.0233594206534326,2.0,,ok,0,0.0,0.0,5.885392557500436,7.203564930929972,0.953719065697626,1,0.1706876787072032,0.01954972371459,0,10.425333826461108,14.484866291227348,0.0,0.0574465072733137,0.0219344720244407,per_frame,0,4295.756343738098,0.0995126414514783,0.8416352868080139,7.615936279296875,41.75206491044,D005,supercompressible-material,2026-08-26T03:04:32+00:00,86583.134,00d96f3af9634a91aee4d7e20cd5b348,SALVAGED from a partial (non-converged) ODB: stage2 failed: RuntimeError('Abaqus job SUPERCOMPRESSIBLE_RIKS completed with solver errors in its .msg file: ***ERROR: TOO MANY ATTEMPTS MADE FOR THIS INCREMENT; ***ERROR: THE ANALYSIS HAS BEEN TERMINATED DUE TO PREVIOUS ERRORS. ALL OUTPUT')
